Date,gold,silver,dxy,us10y,log_gold,dlog_gold,log_silver,dlog_silver,log_dxy,dlog_dxy,dus10y
2000-09-14,272.3999938964844,4.888000011444092,115.16000366210938,5.77400016784668,5.607271551868912,-0.0014673293532121434,1.5867832242105568,-0.0008180341630719123,4.74632249754416,-0.0015617588925485038,0.046000003814697266
2000-09-15,272.29998779296875,4.868000030517578,115.94000244140625,5.833000183105469,5.606904354850366,-0.0003671970185461504,1.5826831813942983,-0.004100042816258531,4.753072836969084,0.006750339424923979,0.05900001525878906
2000-09-18,271.3999938964844,4.875999927520752,116.0,5.870999813079834,5.603593724911764,-0.0033106299386016502,1.584325196754536,0.0016420153602376697,4.7535901911063645,0.0005173541372807122,0.037999629974365234
2000-09-19,271.8999938964844,4.882999897003174,116.11000061035156,5.849999904632568,5.605434329190777,0.0018406042790122257,1.585759763986583,0.001434567232047046,4.754538022895582,0.0009478317892170907,-0.020999908447265625
2000-09-20,269.0,4.829999923706055,116.41000366210938,5.892000198364258,5.594711379601839,-0.010722949588937603,1.5748464518686334,-0.010913312117949658,4.757118473718867,0.002580450823285396,0.04200029373168945
2000-09-21,270.29998779296875,4.872000217437744,115.2699966430664,5.870999813079834,5.599532408121353,0.004821028519513604,1.5835045750376737,0.008658123169040355,4.747277173490568,-0.009841300228298877,-0.021000385284423828
2000-09-22,271.79998779296875,4.909999847412109,113.55999755859375,5.828999996185303,5.605066456805227,0.005534048683874637,1.5912739107294653,0.007769335691791612,4.732331310105948,-0.014945863384619784,-0.04199981689453125
2000-09-25,274.1000061035156,4.914999961853027,114.05999755859375,5.833000183105469,5.613493025576218,0.00842656877099035,1.5922917458377925,0.001017835108327203,4.736724604323814,0.0043932942178654955,0.004000186920166016
2000-09-26,273.8999938964844,4.931000232696533,113.16000366210938,5.798999786376953,5.612763053985295,-0.0007299715909230287,1.595541854432524,0.0032501085947314046,4.728802778795591,-0.007921825528223181,-0.034000396728515625
2000-09-27,278.3999938964844,4.9679999351501465,113.11000061035156,5.820000171661377,5.6290589065367165,0.016295852551421852,1.6030173315776644,0.007475477145140408,4.728360801939378,-0.00044197685621227834,0.021000385284423828
2000-09-28,275.6000061035156,4.953000068664551,113.30999755859375,5.811999797821045,5.618950561285787,-0.010108345250929851,1.599993467469325,-0.0030238641083393247,4.730127403846219,0.001766601906840748,-0.008000373840332031
2000-09-29,273.6000061035156,4.89900016784668,113.25,5.7779998779296875,5.611667208056566,-0.007283353229220246,1.5890311369178538,-0.010962330551471222,4.7295977643631435,-0.0005296394830756057,-0.03399991989135742
2000-10-02,273.1000061035156,4.906000137329102,113.79000091552734,5.820000171661377,5.609838050828673,-0.001829157227893674,1.5904589738283683,0.0014278369105145128,4.73435465241468,0.004756888051536734,0.04200029373168945
2000-10-03,271.6000061035156,4.913000106811523,114.22000122070312,5.867000102996826,5.604330418156985,-0.005507632671688079,1.591884774927102,0.0014258010987335812,4.738126423924014,0.0037717715093341653,0.04699993133544922
2000-10-04,270.29998779296875,4.874000072479248,114.16999816894531,5.892000198364258,5.599532408121353,-0.004798010035631961,1.5839149700736028,-0.007969804853499074,4.737688549650269,-0.00043787427374564203,0.02500009536743164
2000-10-05,270.6000061035156,4.888999938964844,114.73999786376953,5.854000091552734,5.600641738292177,0.0011093301708244852,1.5869877711123284,0.0030728010387255367,4.742668680555715,0.004980130905446245,-0.03800010681152344
2000-10-06,269.29998779296875,4.882999897003174,114.8499984741211,5.815999984741211,5.595825954488807,-0.004815783803370444,1.585759763986583,-0.001228007125745334,4.743626915849266,0.0009582352935506577,-0.03800010681152344
2000-10-09,270.1000061035156,4.885000228881836,114.80999755859375,5.815999984741211,5.598792283395814,0.0029663289070072096,1.5861693323487545,0.0004095683621714308,4.743278566840968,-0.0003483490082976104,0.0
2000-10-10,272.3999938964844,4.918000221252441,114.36000061035156,5.795000076293945,5.607271551868912,0.008479268473098323,1.5929019887822962,0.006732656433541706,4.739351372791218,-0.003927194049749616,-0.020999908447265625
2000-10-11,270.5,4.869999885559082,114.48999786376953,5.769999980926514,5.600272098286537,-0.0069994535823756365,1.5830939135953364,-0.009808075186959808,4.740487464277057,0.0011360914858382642,-0.02500009536743164
2000-10-12,276.3999938964844,4.922999858856201,114.88999938964844,5.715000152587891,5.621849069811331,0.02157697152479443,1.593918072105781,0.010824158510444715,4.743975143552787,0.003487679275730571,-0.05499982833862305
2000-10-13,272.3999938964844,4.882999897003174,115.86000061035156,5.715000152587891,5.607271551868912,-0.014577517942418794,1.585759763986583,-0.008158308119198043,4.752382570936487,0.008407427383700039,0.0
2000-10-16,271.5,4.88100004196167,116.38999938964844,5.739999771118164,5.60396213937399,-0.003309412494922448,1.5853501255019515,-0.00040963848463149155,4.7569466157098645,0.0045640447733772405,0.024999618530273438
2000-10-17,271.1000061035156,4.8429999351501465,115.88999938964844,5.664999961853027,5.60248777901851,-0.0014743603554796536,1.5775343500306618,-0.007815775471289754,4.752641460079654,-0.0043051556302105,-0.07499980926513672
2000-10-18,270.29998779296875,4.853000164031982,117.33000183105469,5.6570000648498535,5.599532408121353,-0.002955370897157472,1.5795971042231987,0.0020627541925368753,4.764990493041555,0.012349032961901152,-0.007999897003173828
2000-10-19,270.1000061035156,4.828000068664551,116.94000244140625,5.6519999504089355,5.598792283395814,-0.0007401247255387489,1.574432317457437,-0.0051647867657615976,4.76166100362495,-0.003329489416604936,-0.005000114440917969
2000-10-20,271.20001220703125,4.828000068664551,117.16000366210938,5.636000156402588,5.602856601077416,0.004064317681602425,1.574432317457437,0.0,4.763540553216867,0.0018795495919166072,-0.015999794006347656
2000-10-23,270.1000061035156,4.785999774932861,117.54000091552734,5.581999778747559,5.598792283395814,-0.004064317681602425,1.5656949424600337,-0.008737374997403347,4.7667787089735745,0.003238155756707606,-0.0540003776550293
2000-10-24,270.1000061035156,4.798999786376953,117.41999816894531,5.623000144958496,5.598792283395814,0.0,1.5684075183620323,0.002712575901998582,4.765757235041979,-0.0010214739315959065,0.0410003662109375
2000-10-25,266.20001220703125,4.763999938964844,118.48999786376953,5.685999870300293,5.584247951817627,-0.01454433157818702,1.561087638681308,-0.007319879680724339,4.774828550799866,0.009071315757887,0.06299972534179688
2000-10-26,264.8999938964844,4.730999946594238,118.5,5.672999858856201,5.579352373237195,-0.004895578580431881,1.554136585360539,-0.006951053320769063,4.774912960575186,8.44097753205375e-05,-0.013000011444091797
2000-10-27,264.3999938964844,4.745999813079834,117.38999938964844,5.710999965667725,5.57746308489313,-0.0018892883440653208,1.557302118628791,0.0031655332682520854,4.765501719691082,-0.009411240884103833,0.03800010681152344
2000-10-30,264.29998779296875,4.748000144958496,117.25,5.728000164031982,5.577084775423972,-0.0003783094691574007,1.5577235072778541,0.0004213886490631591,4.764308407326388,-0.0011933123646938881,0.017000198364257812
2000-10-31,264.8999938964844,4.754000186920166,116.6500015258789,5.756999969482422,5.579352373237195,0.0022675978132227215,1.558986408256505,0.0012629009786508938,4.759178011548269,-0.0051303957781190235,0.028999805450439453
2000-11-01,263.8999938964844,4.77400016784668,115.55999755859375,5.736000061035156,5.57557022038114,-0.0037821528560550988,1.563184563075138,0.004198154818632949,4.749789854471293,-0.009388157076976711,-0.020999908447265625
2000-11-02,264.3999938964844,4.710999965667725,115.61000061035156,5.739999771118164,5.57746308489313,0.001892864511989778,1.549900192430221,-0.013284370644917054,4.750222462966631,0.00043260849533854895,0.0039997100830078125
2000-11-03,264.6000061035156,4.741000175476074,114.97000122070312,5.803999900817871,5.578219274747807,0.0007561898546777357,1.5562481209324408,0.0063479285022198795,4.744671235383229,-0.005551227583402429,0.06400012969970703
2000-11-06,264.5,4.761000156402588,115.69000244140625,5.855000019073486,5.577841251298354,-0.00037802344945347954,1.5604577630631662,0.004209642130725388,4.750914221143799,0.006242985760570363,0.051000118255615234
2000-11-07,264.29998779296875,4.7210001945495605,115.5199966430664,5.859000205993652,5.577084775423972,-0.0007564758743816569,1.5520206827735452,-0.00843708028962098,4.749443646085187,-0.0014705750586117006,0.004000186920166016
2000-11-08,265.0,4.738999843597412,116.2300033569336,5.849999904632568,5.579729825986222,0.002645050562249729,1.5558261099821615,0.0038054272086163188,4.755571015537433,0.006127369452245901,-0.009000301361083984
2000-11-09,265.79998779296875,4.749000072479248,115.33999633789062,5.808000087738037,5.582744100353518,0.003014274367296288,1.5579340848289869,0.0021079748468253445,4.747884256436708,-0.007686759100725027,-0.04199981689453125
2000-11-10,264.5,4.706999778747559,115.79000091552734,5.795000076293945,5.577841251298354,-0.00490284905516436,1.549050715414024,-0.008883369414962816,4.751778213530973,0.003893957094264877,-0.013000011444091797
2000-11-13,264.29998779296875,4.671999931335449,115.69999694824219,5.761000156402588,5.577084775423972,-0.0007564758743816569,1.54158723082889,-0.007463484585134017,4.751000607823158,-0.0007776057078148213,-0.03399991989135742
2000-11-14,264.8999938964844,4.678999900817871,116.22000122070312,5.74399995803833,5.579352373237195,0.0022675978132227215,1.543084390686787,0.0014971598578970013,4.755484957150342,0.004484349327183779,-0.017000198364257812
2000-11-15,265.1000061035156,4.671999931335449,116.3499984741211,5.697999954223633,5.580107136318426,0.0007547630812307915,1.54158723082889,-0.0014971598578970013,4.756602876633742,0.0011179194833994544,-0.046000003814697266
2000-11-16,265.79998779296875,4.659999847412109,116.93000030517578,5.669000148773193,5.582744100353518,0.002636964035092504,1.5390154153933715,-0.002571815435518543,4.761575467762128,0.004972591128386661,-0.028999805450439453
2000-11-17,265.70001220703125,4.644999980926514,117.30999755859375,5.693999767303467,5.582367898708677,-0.00037620164484142293,1.5357913681595614,-0.00322404723381009,4.764819982706051,0.0032445149439226384,0.024999618530273438
2000-11-20,266.29998779296875,4.642000198364258,117.3499984741211,5.664000034332275,5.584623446980489,0.002255548271811847,1.5351453505847428,-0.0006460175748186359,4.76516090929423,0.00034092658817908017,-0.029999732971191406
2000-11-21,265.70001220703125,4.626999855041504,117.94999694824219,5.659999847412109,5.582367898708677,-0.002255548271811847,1.531908678596032,-0.003236671988710693,4.770260779980366,0.005099870686136043,-0.004000186920166016
2000-11-22,266.29998779296875,4.625,117.8499984741211,5.5929999351501465,5.584623446980489,0.002255548271811847,1.5314763709643886,-0.0004323076316434804,4.769412616434504,-0.0008481635458617021,-0.06699991226196289
2000-11-23,266.29998779296875,4.625,118.08999633789062,5.5929999351501465,5.584623446980489,0.0,1.5314763709643886,0.0,4.771447014602017,0.0020343981675123857,0.0
2000-11-24,266.29998779296875,4.625,118.4800033569336,5.622000217437744,5.584623446980489,0.0,1.5314763709643886,0.0,4.774744198292878,0.003297183690861516,0.029000282287597656
2000-11-27,270.1000061035156,4.695000171661377,117.0999984741211,5.625999927520752,5.598792283395814,0.014168836415325181,1.5464981492228191,0.01502177825843054,4.763028257573109,-0.011715940719769335,0.0039997100830078125
2000-11-28,269.79998779296875,4.697999954223633,116.58000183105469,5.589000225067139,5.597680898528913,-0.0011113848669008775,1.547136876492922,0.0006387272701029456,4.758577748323826,-0.00445050924928303,-0.03699970245361328
2000-11-29,266.3999938964844,4.614999771118164,116.61000061035156,5.543000221252441,5.584998915755139,-0.012681982773774081,1.5293118183596168,-0.01782505813330526,4.758835038766368,0.00025729044254241273,-0.046000003814697266
2000-11-30,270.1000061035156,4.673999786376953,115.23999786376953,5.439000129699707,5.598792283395814,0.013793367640674958,1.5420151904121193,0.012703372052502493,4.747016891679097,-0.011818147087271136,-0.10400009155273438
2000-12-01,268.70001220703125,4.639999866485596,114.7300033569336,5.513000011444092,5.5935955610514085,-0.00519672234440538,1.5347143374635075,-0.0073008529486118245,4.742581571070474,-0.004435320608623172,0.07399988174438477
2000-12-04,270.70001220703125,4.714000225067139,113.70999908447266,5.521999835968018,5.60101124171457,0.007415680663161339,1.550536852258346,0.015822514794838538,4.733651339585208,-0.00893023148526595,0.008999824523925781
2000-12-05,270.3999938964844,4.703999996185303,114.47000122070312,5.429999828338623,5.599902321596636,-0.0011089201179341757,1.5484132097853782,-0.0021236424729678127,4.740312790594341,0.006661451009133401,-0.09200000762939453
2000-12-06,274.29998779296875,4.754000186920166,113.30999755859375,5.318999767303467,5.614222353441073,0.014320031844436976,1.558986408256505,0.01057319847112681,4.730127403846219,-0.010185386748122305,-0.11100006103515625
2000-12-07,273.20001220703125,4.723999977111816,113.54000091552734,5.298999786376953,5.6102041723783005,-0.004018181062772186,1.5526558934900305,-0.006330514766474504,4.732155205806059,0.00202780195983987,-0.019999980926513672
2000-12-08,272.20001220703125,4.6479997634887695,114.05000305175781,5.343999862670898,5.606537135063181,-0.0036670373151190816,1.5364369686650927,-0.016218924824937808,4.736636975488466,0.0044817696824068776,0.04500007629394531
2000-12-11,270.20001220703125,4.656000137329102,114.29000091552734,5.360000133514404,5.59916247070386,-0.00737466435932177,1.5381567399242182,0.00171977125912548,4.73873908592007,0.0021021104316041317,0.01600027084350586
2000-12-12,270.29998779296875,4.659999847412109,114.26000213623047,5.3429999351501465,5.599532408121353,0.000369937417493027,1.5390154153933715,0.0008586754691533027,4.73847657199254,-0.0002625139275300725,-0.017000198364257812
2000-12-13,268.6000061035156,4.623000144958496,114.70999908447266,5.2779998779296875,5.593223306812575,-0.006309101308777265,1.5310438763620247,-0.007971539031346841,4.742407196311943,0.003930624319402831,-0.06500005722045898
2000-12-14,269.0,4.5980000495910645,113.37999725341797,5.2129998207092285,5.594711379601839,0.0014880727892636614,1.5256214371263452,-0.0054224392356794215,4.730744984671585,-0.011662211640357967,-0.06500005722045898
2000-12-15,270.3999938964844,4.563000202178955,112.9000015258789,5.176000118255615,5.599902321596636,0.005190941994796638,1.5179803462536043,-0.007641090872740897,4.72650248467093,-0.004242500000654736,-0.03699970245361328
2000-12-18,269.70001220703125,4.574999809265137,113.06999969482422,5.156000137329102,5.5973102754072,-0.0025920461894353153,1.5206066570368033,0.0026263107831989707,4.728007093248155,0.0015046085772247864,-0.019999980926513672
2000-12-19,269.70001220703125,4.585000038146973,113.20999908447266,5.184000015258789,5.5973102754072,0.0,1.5227901140283786,0.0021834569915752944,4.729244493003035,0.0012373997548804638,0.0279998779296875
2000-12-20,272.5,4.5960001945495605,111.97000122070312,5.074999809265137,5.607638614103299,0.010328338696098172,1.5251864023166999,0.00239628828832128,4.7182309891741605,-0.011013503828874782,-0.10900020599365234
2000-12-21,273.70001220703125,4.598999977111816,111.51000213623047,5.0229997634887695,5.6120326606466735,0.004394046543374941,1.5258388835810128,0.000652481264312943,4.71411429213457,-0.004116697039590278,-0.05200004577636719
2000-12-22,273.70001220703125,4.611000061035156,110.81999969482422,5.001999855041504,5.6120326606466735,0.0,1.5284447664614274,0.002605882880414523,4.707907260685406,-0.006207031449164013,-0.020999908447265625
2000-12-26,274.1000061035156,4.623000144958496,110.30999755859375,5.021999835968018,5.613493025576218,0.0014603649295441556,1.5310438763620247,0.0025991099005973073,4.70329456184906,-0.004612698836345963,0.019999980926513672
2000-12-27,275.20001220703125,4.583000183105469,110.31999969482422,5.085999965667725,5.617498150416132,0.004005124839914664,1.522353845480176,-0.00869003088184872,4.7033852307187685,9.066886970821031e-05,0.06400012969970703
2000-12-28,271.70001220703125,4.586999893188477,110.37999725341797,5.113999843597412,5.604698561360646,-0.012799589055486393,1.5232261923293309,0.0008723468491549369,4.7039289331283864,0.0005437024096179854,0.0279998779296875
2000-12-29,272.0,4.585000038146973,109.55999755859375,5.110000133514404,5.605802066295998,0.001103504935351829,1.5227901140283786,-0.0004360783009522695,4.6964723221111395,-0.007456611017246928,-0.0039997100830078125
2001-01-02,268.3999938964844,4.545000076293945,108.7699966430664,4.916999816894531,5.5924783823571556,-0.013323683938842201,1.5140277444157886,-0.008762369612590026,4.68923553024308,-0.007236791868059811,-0.19300031661987305
2001-01-03,268.0,4.489999771118164,110.16999816894531,5.0970001220703125,5.5909869805108565,-0.0014914018462990342,1.5018526507782517,-0.012175093637536882,4.702024610731708,0.012789080488627924,0.18000030517578125
2001-01-04,267.29998779296875,4.5320000648498535,108.80999755859375,5.013000011444092,5.588371577476966,-0.0026154030338902956,1.5111633574750831,0.009310706696831428,4.689603219525587,-0.012421391206120624,-0.0840001106262207
2001-01-05,268.0,4.554999828338623,108.41999816894531,4.947999954223633,5.5909869805108565,0.0026154030338902956,1.5162254930255594,0.005062135550476299,4.68601255694366,-0.0035906625819270843,-0.06500005722045898
2001-01-08,268.0,4.545000076293945,108.86000061035156,4.896999835968018,5.5909869805108565,0.0,1.5140277444157886,-0.0021977486097708443,4.690062658612811,0.004050101669150763,-0.051000118255615234
2001-01-09,267.5,4.550000190734863,109.5199966430664,4.964000225067139,5.589119566336061,-0.001867414174795634,1.5151272748826083,0.0010995304668197647,4.696107150328864,0.006044491716052924,0.0670003890991211
2001-01-10,264.70001220703125,4.534999847412109,109.86000061035156,5.084000110626221,5.578597155349531,-0.010522410986530062,1.511825049920376,-0.003302224962232314,4.699206833470196,0.0030996831413325765,0.11999988555908203
2001-01-11,264.0,4.557000160217285,109.01000213623047,5.116000175476074,5.575949103146316,-0.0026480522032148457,1.516664547440245,0.004839497519868896,4.691439640736914,-0.00776719273328208,0.032000064849853516
2001-01-12,263.8999938964844,4.622000217437744,109.36000061035156,5.230000019073486,5.57557022038114,-0.00037888276517605846,1.5308275588962692,0.014163011456024277,4.694645197996817,0.0032055572599025695,0.11399984359741211
2001-01-15,263.8999938964844,4.622000217437744,109.97000122070312,5.230000019073486,5.57557022038114,0.0,1.5308275588962692,0.0,4.7002076124231715,0.005562414426354856,0.0
2001-01-16,263.29998779296875,4.677000045776367,110.11000061035156,5.234000205993652,5.57329402014058,-0.0022762002405603,1.5426568885312981,0.011829329635028918,4.7014798716686075,0.0012722592454359472,0.004000186920166016
2001-01-17,263.20001220703125,4.710000038146973,110.80999755859375,5.156000137329102,5.572914245830459,-0.00037977431012059526,1.5496879161274713,0.007031027596173134,4.7078170009158695,0.006337129247262041,-0.07800006866455078
2001-01-18,264.20001220703125,4.794000148773193,109.94000244140625,5.09499979019165,5.576706438291976,0.0037921924615167413,1.567365167045399,0.01767725091792771,4.699934784639229,-0.007882216276640541,-0.06100034713745117
2001-01-19,264.29998779296875,4.749000072479248,110.66000366210938,5.173999786376953,5.577084775423972,0.0003783371319965312,1.5579340848289869,-0.00943108221641209,4.706462470563307,0.0065276859240777085,0.07899999618530273
2001-01-22,266.3999938964844,4.77400016784668,110.23999786376953,5.2210001945495605,5.584998915755139,0.007914140331166664,1.563184563075138,0.005250478246151102,4.702659787887351,-0.0038026826759560706,0.04700040817260742
2001-01-23,266.1000061035156,4.776000022888184,110.23999786376953,5.27400016784668,5.583872200920568,-0.001126714834571274,1.5636033808826342,0.0004188178074961968,4.702659787887351,0.0,0.05299997329711914
2001-01-24,264.29998779296875,4.76800012588501,111.68000030517578,5.302999973297119,5.577084775423972,-0.0067874254965953895,1.5619269561651057,-0.0016764247175284908,4.715637641746653,0.012977853859302613,0.028999805450439453
2001-01-25,264.5,4.784999847412109,111.61000061035156,5.269999980926514,5.577841251298354,0.0007564758743816569,1.5654859930161207,0.003559036851014996,4.715010657136234,-0.0006269846104194343,-0.03299999237060547
2001-01-26,262.79998779296875,4.804999828338623,111.45999908447266,5.252999782562256,5.571393240160564,-0.006448011137790033,1.5696570066966824,0.004171013680561719,4.713665773927436,-0.0013448832087981089,-0.017000198364257812
2001-01-29,262.79998779296875,4.802999973297119,111.7699966430664,5.295000076293945,5.571393240160564,0.0,1.5692407171230618,-0.0004162895736206096,4.716443158363221,0.002777384435785457,0.04200029373168945
2001-01-30,265.5,4.796000003814697,110.9800033569336,5.211999893188477,5.581614840681993,0.010221600521429508,1.5677822379606592,-0.0014584791624026039,4.7093500351458495,-0.007093123217371655,-0.08300018310546875
2001-01-31,265.6000061035156,4.790999889373779,110.5199966430664,5.178999900817871,5.5819914405823825,0.0003765999003890741,1.566739134810561,-0.0010431031500981458,4.705196469681224,-0.0041535654646258635,-0.03299999237060547
2001-02-01,268.5,4.789999961853027,109.66000366210938,5.060999870300293,5.5928509139489195,0.010859473366537031,1.5665304034589465,-0.00020873135161458833,4.697384703371027,-0.007811766310196866,-0.11800003051757812
2001-02-02,267.1000061035156,4.76800012588501,110.31999969482422,5.138000011444092,5.587623142966965,-0.005227770981954372,1.5619269561651057,-0.004603447293840768,4.7033852307187685,0.006000527347741702,0.07700014114379883
2001-02-05,265.20001220703125,4.677999973297119,109.88999938964844,5.145999908447266,5.580484304341236,-0.007138838625729171,1.542870662453804,-0.019056293711301686,4.699479859904628,-0.003905370814140774,0.007999897003173828
2001-02-06,263.29998779296875,4.6529998779296875,110.7699966430664,5.195000171661377,5.57329402014058,-0.007190284200656372,1.5375121466277566,-0.005358515826047405,4.707455949223401,0.007976089318773028,0.04900026321411133
2001-02-07,262.79998779296875,4.611000061035156,110.88999938964844,5.178999900817871,5.571393240160564,-0.0019007799800156988,1.5284447664614274,-0.009067380166329242,4.7085387134610075,0.0010827642376067814,-0.01600027084350586
2001-02-08,260.1000061035156,4.559999942779541,112.05999755859375,5.098999977111816,5.56106619592064,-0.010327044239923922,1.5173226109779483,-0.011122155483479057,4.71903442035054,0.010495706889532386,-0.07999992370605469
2001-02-09,259.8999938964844,4.552999973297119,111.5199966430664,5.015999794006348,5.560296918163352,-0.0007692777572883003,1.515786350487747,-0.001536260490201391,4.714203916910585,-0.004830503439954725,-0.08300018310546875
2001-02-12,260.70001220703125,4.552999973297119,111.19000244140625,5.047999858856201,5.56337036776351,0.00307344960015854,1.515786350487747,0.0,4.711240471672224,-0.0029634452383611176,0.032000064849853516
2001-02-13,260.29998779296875,4.552999973297119,111.95999908447266,5.067999839782715,5.561834765104509,-0.0015356026590014338,1.515786350487747,0.0,4.718141656469981,0.006901184797756699,0.019999980926513672
2001-02-14,259.3999938964844,4.579999923706055,112.04000091552734,5.105000019073486,5.558371248352985,-0.0034635167515242316,1.5216989814680268,0.005912630980279943,4.71885595856334,0.0007143020933595423,0.037000179290771484
2001-02-15,255.10000610351562,4.513000011444092,113.19999694824219,5.177999973297119,5.541655649073738,-0.016715599279246263,1.50696212338067,-0.014736858087356808,4.729156138810091,0.010300180246750834,0.07299995422363281
2001-02-16,258.20001220703125,4.48799991607666,112.26000213623047,5.0929999351501465,5.553734525689967,0.012078876616228307,1.5014071495208987,-0.005554973859771328,4.720817628543364,-0.008338510266726828,-0.08500003814697266
2001-02-19,258.20001220703125,4.48799991607666,111.91999816894531,5.0929999351501465,5.553734525689967,0.0,1.5014071495208987,0.0,4.717784313996837,-0.0030333145465268885,0.0
2001-02-20,256.1000061035156,4.418000221252441,112.81999969482422,5.0970001220703125,5.545568017038027,-0.008166508651939353,1.4856871550776982,-0.01571999444320049,4.72579362560685,0.008009311610012837,0.004000186920166016
2001-02-21,258.20001220703125,4.406000137329102,113.12000274658203,5.129000186920166,5.553734525689967,0.008166508651939353,1.4829672795488076,-0.0027198755288906362,4.728449226428514,0.002655600821663384,0.032000064849853516
2001-02-22,258.5,4.413000106811523,113.33999633789062,5.1539998054504395,5.554895693948484,0.0011611682585170868,1.4845547544912447,0.0015874749424371615,4.730392118430643,0.0019428920021296037,0.024999618530273438
2001-02-23,260.8999938964844,4.431000232696533,112.02999877929688,5.079999923706055,5.564137168748602,0.00924147480011861,1.4886253447329307,0.00407059024168599,4.718766681674415,-0.01162543675622807,-0.07399988174438477
2001-02-26,265.79998779296875,4.442999839782715,112.7699966430664,5.035999774932861,5.582744100353518,0.018606931604916,1.491329787893162,0.002704443160231218,4.725350316476229,0.006583634801813787,-0.04400014877319336
2001-02-27,267.3999938964844,4.414000034332275,112.33999633789062,4.955999851226807,5.588745641842429,0.006001541488910966,1.4847813156125862,-0.006548472280575757,4.721529954505841,-0.003820361970388042,-0.07999992370605469
2001-02-28,266.79998779296875,4.4720001220703125,112.01000213623047,4.9079999923706055,5.5864992682879775,-0.002246373554451786,1.4978357631493793,0.013054447536793079,4.718588172095432,-0.0029417824104092105,-0.04799985885620117
2001-03-01,265.20001220703125,4.394999980926514,111.27999877929688,4.855999946594238,5.580484304341236,-0.006014963946741503,1.4804675267973255,-0.017368236352053756,4.712049536645533,-0.006538635449898855,-0.05200004577636719
2001-03-02,262.1000061035156,4.419000148773193,111.16999816894531,4.942999839782715,5.568726133616333,-0.011758170724903039,1.4859134598153128,0.005445933017987237,4.711060544774761,-0.0009889918707717271,0.08699989318847656
2001-03-05,262.5,4.415999889373779,111.54000091552734,4.9629998207092285,5.570251082031678,0.0015249484153452286,1.4852342839235664,-0.0006791758917463753,4.71438327916947,0.0033227343947093146,0.019999980926513672
2001-03-06,259.8999938964844,4.4079999923706055,111.19999694824219,4.9710001945495605,5.560296918163352,-0.009954163868326482,1.483421070119807,-0.001813213803759428,4.711330354372617,-0.0030529247968535955,0.008000373840332031
2001-03-07,261.3999938964844,4.427999973297119,111.83000183105469,4.919000148773193,5.566051777840788,0.005754859677436386,1.4879480088159296,0.00452693869612264,4.716979877413652,0.005649523041035387,-0.05200004577636719
2001-03-08,265.3999938964844,4.47599983215332,111.48999786376953,4.88700008392334,5.581238098900686,0.0151863210598977,1.49872975295042,0.0107817441344904,4.713934881618743,-0.0030449957949088002,-0.032000064849853516
2001-03-09,270.79998779296875,4.48799991607666,111.44000244140625,4.931000232696533,5.601380495960456,0.020142397059769834,1.5014071495208987,0.0026773965704787184,4.713486351379359,-0.00044853023938440373,0.04400014877319336
2001-03-12,271.6000061035156,4.408999919891357,112.01000213623047,4.919000148773193,5.604330418156985,0.002949922196529009,1.4836478882064552,-0.017759261314443497,4.718588172095432,0.00510182071607268,-0.012000083923339844
