Date,gold,silver,log_gold,dlog_gold,log_silver,dlog_silver,log_ratio
2000-10-12,276.3999938964844,4.922999858856201,5.621849069811331,0.02157697152479443,1.593918072105781,0.010824158510444715,4.02793099770555
2000-10-13,272.3999938964844,4.882999897003174,5.607271551868912,-0.014577517942418794,1.585759763986583,-0.008158308119198043,4.021511787882329
2000-10-16,271.5,4.88100004196167,5.60396213937399,-0.003309412494922448,1.5853501255019515,-0.00040963848463149155,4.018612013872039
2000-10-17,271.1000061035156,4.8429999351501465,5.60248777901851,-0.0014743603554796536,1.5775343500306618,-0.007815775471289754,4.024953428987848
2000-10-18,270.29998779296875,4.853000164031982,5.599532408121353,-0.002955370897157472,1.5795971042231987,0.0020627541925368753,4.019935303898154
2000-10-19,270.1000061035156,4.828000068664551,5.598792283395814,-0.0007401247255387489,1.574432317457437,-0.0051647867657615976,4.024359965938377
2000-10-20,271.20001220703125,4.828000068664551,5.602856601077416,0.004064317681602425,1.574432317457437,0.0,4.028424283619979
2000-10-23,270.1000061035156,4.785999774932861,5.598792283395814,-0.004064317681602425,1.5656949424600337,-0.008737374997403347,4.033097340935781
2000-10-24,270.1000061035156,4.798999786376953,5.598792283395814,0.0,1.5684075183620323,0.002712575901998582,4.030384765033782
2000-10-25,266.20001220703125,4.763999938964844,5.584247951817627,-0.01454433157818702,1.561087638681308,-0.007319879680724339,4.023160313136319
2000-10-26,264.8999938964844,4.730999946594238,5.579352373237195,-0.004895578580431881,1.554136585360539,-0.006951053320769063,4.025215787876656
2000-10-27,264.3999938964844,4.745999813079834,5.57746308489313,-0.0018892883440653208,1.557302118628791,0.0031655332682520854,4.0201609662643385
2000-10-30,264.29998779296875,4.748000144958496,5.577084775423972,-0.0003783094691574007,1.5577235072778541,0.0004213886490631591,4.019361268146119
2000-10-31,264.8999938964844,4.754000186920166,5.579352373237195,0.0022675978132227215,1.558986408256505,0.0012629009786508938,4.02036596498069
2000-11-01,263.8999938964844,4.77400016784668,5.57557022038114,-0.0037821528560550988,1.563184563075138,0.004198154818632949,4.012385657306002
2000-11-02,264.3999938964844,4.710999965667725,5.57746308489313,0.001892864511989778,1.549900192430221,-0.013284370644917054,4.0275628924629086
2000-11-03,264.6000061035156,4.741000175476074,5.578219274747807,0.0007561898546777357,1.5562481209324408,0.0063479285022198795,4.021971153815366
2000-11-06,264.5,4.761000156402588,5.577841251298354,-0.00037802344945347954,1.5604577630631662,0.004209642130725388,4.017383488235188
2000-11-07,264.29998779296875,4.7210001945495605,5.577084775423972,-0.0007564758743816569,1.5520206827735452,-0.00843708028962098,4.025064092650427
2000-11-08,265.0,4.738999843597412,5.579729825986222,0.002645050562249729,1.5558261099821615,0.0038054272086163188,4.02390371600406
2000-11-09,265.79998779296875,4.749000072479248,5.582744100353518,0.003014274367296288,1.5579340848289869,0.0021079748468253445,4.024810015524531
2000-11-10,264.5,4.706999778747559,5.577841251298354,-0.00490284905516436,1.549050715414024,-0.008883369414962816,4.02879053588433
2000-11-13,264.29998779296875,4.671999931335449,5.577084775423972,-0.0007564758743816569,1.54158723082889,-0.007463484585134017,4.035497544595082
2000-11-14,264.8999938964844,4.678999900817871,5.579352373237195,0.0022675978132227215,1.543084390686787,0.0014971598578970013,4.036267982550408
2000-11-15,265.1000061035156,4.671999931335449,5.580107136318426,0.0007547630812307915,1.54158723082889,-0.0014971598578970013,4.038519905489536
2000-11-16,265.79998779296875,4.659999847412109,5.582744100353518,0.002636964035092504,1.5390154153933715,-0.002571815435518543,4.043728684960147
2000-11-17,265.70001220703125,4.644999980926514,5.582367898708677,-0.00037620164484142293,1.5357913681595614,-0.00322404723381009,4.046576530549116
2000-11-20,266.29998779296875,4.642000198364258,5.584623446980489,0.002255548271811847,1.5351453505847428,-0.0006460175748186359,4.049478096395746
2000-11-21,265.70001220703125,4.626999855041504,5.582367898708677,-0.002255548271811847,1.531908678596032,-0.003236671988710693,4.050459220112645
2000-11-22,266.29998779296875,4.625,5.584623446980489,0.002255548271811847,1.5314763709643886,-0.0004323076316434804,4.0531470760161
2000-11-27,270.1000061035156,4.695000171661377,5.598792283395814,0.014168836415325181,1.5464981492228191,0.01502177825843054,4.052294134172994
2000-11-28,269.79998779296875,4.697999954223633,5.597680898528913,-0.0011113848669008775,1.547136876492922,0.0006387272701029456,4.050544022035991
2000-11-29,266.3999938964844,4.614999771118164,5.584998915755139,-0.012681982773774081,1.5293118183596168,-0.01782505813330526,4.055687097395522
2000-11-30,270.1000061035156,4.673999786376953,5.598792283395814,0.013793367640674958,1.5420151904121193,0.012703372052502493,4.056777092983695
2000-12-01,268.70001220703125,4.639999866485596,5.5935955610514085,-0.00519672234440538,1.5347143374635075,-0.0073008529486118245,4.0588812235879015
2000-12-04,270.70001220703125,4.714000225067139,5.60101124171457,0.007415680663161339,1.550536852258346,0.015822514794838538,4.050474389456224
2000-12-05,270.3999938964844,4.703999996185303,5.599902321596636,-0.0011089201179341757,1.5484132097853782,-0.0021236424729678127,4.051489111811257
2000-12-06,274.29998779296875,4.754000186920166,5.614222353441073,0.014320031844436976,1.558986408256505,0.01057319847112681,4.055235945184568
2000-12-07,273.20001220703125,4.723999977111816,5.6102041723783005,-0.004018181062772186,1.5526558934900305,-0.006330514766474504,4.0575482788882695
2000-12-08,272.20001220703125,4.6479997634887695,5.606537135063181,-0.0036670373151190816,1.5364369686650927,-0.016218924824937808,4.070100166398088
2000-12-11,270.20001220703125,4.656000137329102,5.59916247070386,-0.00737466435932177,1.5381567399242182,0.00171977125912548,4.061005730779641
2000-12-12,270.29998779296875,4.659999847412109,5.599532408121353,0.000369937417493027,1.5390154153933715,0.0008586754691533027,4.060516992727981
2000-12-13,268.6000061035156,4.623000144958496,5.593223306812575,-0.006309101308777265,1.5310438763620247,-0.007971539031346841,4.06217943045055
2000-12-14,269.0,4.5980000495910645,5.594711379601839,0.0014880727892636614,1.5256214371263452,-0.0054224392356794215,4.069089942475494
2000-12-15,270.3999938964844,4.563000202178955,5.599902321596636,0.005190941994796638,1.5179803462536043,-0.007641090872740897,4.081921975343032
2000-12-18,269.70001220703125,4.574999809265137,5.5973102754072,-0.0025920461894353153,1.5206066570368033,0.0026263107831989707,4.076703618370397
2000-12-19,269.70001220703125,4.585000038146973,5.5973102754072,0.0,1.5227901140283786,0.0021834569915752944,4.074520161378822
2000-12-20,272.5,4.5960001945495605,5.607638614103299,0.010328338696098172,1.5251864023166999,0.00239628828832128,4.082452211786599
2000-12-21,273.70001220703125,4.598999977111816,5.6120326606466735,0.004394046543374941,1.5258388835810128,0.000652481264312943,4.0861937770656604
2000-12-22,273.70001220703125,4.611000061035156,5.6120326606466735,0.0,1.5284447664614274,0.002605882880414523,4.083587894185246
2000-12-26,274.1000061035156,4.623000144958496,5.613493025576218,0.0014603649295441556,1.5310438763620247,0.0025991099005973073,4.082449149214193
2000-12-27,275.20001220703125,4.583000183105469,5.617498150416132,0.004005124839914664,1.522353845480176,-0.00869003088184872,4.095144304935957
2000-12-28,271.70001220703125,4.586999893188477,5.604698561360646,-0.012799589055486393,1.5232261923293309,0.0008723468491549369,4.0814723690313155
2000-12-29,272.0,4.585000038146973,5.605802066295998,0.001103504935351829,1.5227901140283786,-0.0004360783009522695,4.083011952267619
2001-01-02,268.3999938964844,4.545000076293945,5.5924783823571556,-0.013323683938842201,1.5140277444157886,-0.008762369612590026,4.078450637941367
2001-01-03,268.0,4.489999771118164,5.5909869805108565,-0.0014914018462990342,1.5018526507782517,-0.012175093637536882,4.089134329732605
2001-01-04,267.29998779296875,4.5320000648498535,5.588371577476966,-0.0026154030338902956,1.5111633574750831,0.009310706696831428,4.077208220001883
2001-01-05,268.0,4.554999828338623,5.5909869805108565,0.0026154030338902956,1.5162254930255594,0.005062135550476299,4.074761487485297
2001-01-08,268.0,4.545000076293945,5.5909869805108565,0.0,1.5140277444157886,-0.0021977486097708443,4.0769592360950675
2001-01-09,267.5,4.550000190734863,5.589119566336061,-0.001867414174795634,1.5151272748826083,0.0010995304668197647,4.073992291453452
2001-01-10,264.70001220703125,4.534999847412109,5.578597155349531,-0.010522410986530062,1.511825049920376,-0.003302224962232314,4.066772105429155
2001-01-11,264.0,4.557000160217285,5.575949103146316,-0.0026480522032148457,1.516664547440245,0.004839497519868896,4.059284555706071
2001-01-12,263.8999938964844,4.622000217437744,5.57557022038114,-0.00037888276517605846,1.5308275588962692,0.014163011456024277,4.044742661484871
2001-01-16,263.29998779296875,4.677000045776367,5.57329402014058,-0.0022762002405603,1.5426568885312981,0.011829329635028918,4.030637131609281
2001-01-17,263.20001220703125,4.710000038146973,5.572914245830459,-0.00037977431012059526,1.5496879161274713,0.007031027596173134,4.023226329702988
2001-01-18,264.20001220703125,4.794000148773193,5.576706438291976,0.0037921924615167413,1.567365167045399,0.01767725091792771,4.009341271246576
2001-01-19,264.29998779296875,4.749000072479248,5.577084775423972,0.0003783371319965312,1.5579340848289869,-0.00943108221641209,4.019150690594985
2001-01-22,266.3999938964844,4.77400016784668,5.584998915755139,0.007914140331166664,1.563184563075138,0.005250478246151102,4.021814352680001
2001-01-23,266.1000061035156,4.776000022888184,5.583872200920568,-0.001126714834571274,1.5636033808826342,0.0004188178074961968,4.020268820037933
2001-01-24,264.29998779296875,4.76800012588501,5.577084775423972,-0.0067874254965953895,1.5619269561651057,-0.0016764247175284908,4.015157819258866
2001-01-25,264.5,4.784999847412109,5.577841251298354,0.0007564758743816569,1.5654859930161207,0.003559036851014996,4.012355258282233
2001-01-26,262.79998779296875,4.804999828338623,5.571393240160564,-0.006448011137790033,1.5696570066966824,0.004171013680561719,4.001736233463881
2001-01-29,262.79998779296875,4.802999973297119,5.571393240160564,0.0,1.5692407171230618,-0.0004162895736206096,4.002152523037502
2001-01-30,265.5,4.796000003814697,5.581614840681993,0.010221600521429508,1.5677822379606592,-0.0014584791624026039,4.013832602721334
2001-01-31,265.6000061035156,4.790999889373779,5.5819914405823825,0.0003765999003890741,1.566739134810561,-0.0010431031500981458,4.0152523057718215
2001-02-01,268.5,4.789999961853027,5.5928509139489195,0.010859473366537031,1.5665304034589465,-0.00020873135161458833,4.026320510489973
2001-02-02,267.1000061035156,4.76800012588501,5.587623142966965,-0.005227770981954372,1.5619269561651057,-0.004603447293840768,4.025696186801859
2001-02-05,265.20001220703125,4.677999973297119,5.580484304341236,-0.007138838625729171,1.542870662453804,-0.019056293711301686,4.037613641887432
2001-02-06,263.29998779296875,4.6529998779296875,5.57329402014058,-0.007190284200656372,1.5375121466277566,-0.005358515826047405,4.035781873512823
2001-02-07,262.79998779296875,4.611000061035156,5.571393240160564,-0.0019007799800156988,1.5284447664614274,-0.009067380166329242,4.042948473699137
2001-02-08,260.1000061035156,4.559999942779541,5.56106619592064,-0.010327044239923922,1.5173226109779483,-0.011122155483479057,4.043743584942692
2001-02-09,259.8999938964844,4.552999973297119,5.560296918163352,-0.0007692777572883003,1.515786350487747,-0.001536260490201391,4.044510567675605
2001-02-12,260.70001220703125,4.552999973297119,5.56337036776351,0.00307344960015854,1.515786350487747,0.0,4.047584017275764
2001-02-13,260.29998779296875,4.552999973297119,5.561834765104509,-0.0015356026590014338,1.515786350487747,0.0,4.046048414616762
2001-02-14,259.3999938964844,4.579999923706055,5.558371248352985,-0.0034635167515242316,1.5216989814680268,0.005912630980279943,4.036672266884958
2001-02-15,255.10000610351562,4.513000011444092,5.541655649073738,-0.016715599279246263,1.50696212338067,-0.014736858087356808,4.0346935256930685
2001-02-16,258.20001220703125,4.48799991607666,5.553734525689967,0.012078876616228307,1.5014071495208987,-0.005554973859771328,4.0523273761690675
2001-02-20,256.1000061035156,4.418000221252441,5.545568017038027,-0.008166508651939353,1.4856871550776982,-0.01571999444320049,4.059880861960329
2001-02-21,258.20001220703125,4.406000137329102,5.553734525689967,0.008166508651939353,1.4829672795488076,-0.0027198755288906362,4.070767246141159
2001-02-22,258.5,4.413000106811523,5.554895693948484,0.0011611682585170868,1.4845547544912447,0.0015874749424371615,4.070340939457239
2001-02-23,260.8999938964844,4.431000232696533,5.564137168748602,0.00924147480011861,1.4886253447329307,0.00407059024168599,4.075511824015671
2001-02-26,265.79998779296875,4.442999839782715,5.582744100353518,0.018606931604916,1.491329787893162,0.002704443160231218,4.091414312460357
2001-02-27,267.3999938964844,4.414000034332275,5.588745641842429,0.006001541488910966,1.4847813156125862,-0.006548472280575757,4.103964326229843
2001-02-28,266.79998779296875,4.4720001220703125,5.5864992682879775,-0.002246373554451786,1.4978357631493793,0.013054447536793079,4.088663505138598
2001-03-01,265.20001220703125,4.394999980926514,5.580484304341236,-0.006014963946741503,1.4804675267973255,-0.017368236352053756,4.10001677754391
2001-03-02,262.1000061035156,4.419000148773193,5.568726133616333,-0.011758170724903039,1.4859134598153128,0.005445933017987237,4.08281267380102
2001-03-05,262.5,4.415999889373779,5.570251082031678,0.0015249484153452286,1.4852342839235664,-0.0006791758917463753,4.085016798108112
2001-03-06,259.8999938964844,4.4079999923706055,5.560296918163352,-0.009954163868326482,1.483421070119807,-0.001813213803759428,4.076875848043545
2001-03-07,261.3999938964844,4.427999973297119,5.566051777840788,0.005754859677436386,1.4879480088159296,0.00452693869612264,4.0781037690248585
2001-03-08,265.3999938964844,4.47599983215332,5.581238098900686,0.0151863210598977,1.49872975295042,0.0107817441344904,4.082508345950266
2001-03-09,270.79998779296875,4.48799991607666,5.601380495960456,0.020142397059769834,1.5014071495208987,0.0026773965704787184,4.0999733464395565
2001-03-12,271.6000061035156,4.408999919891357,5.604330418156985,0.002949922196529009,1.4836478882064552,-0.017759261314443497,4.120682529950529
2001-03-13,266.79998779296875,4.419000148773193,5.5864992682879775,-0.017831149869007135,1.4859134598153128,0.0022655716088575417,4.1005858084726645
2001-03-14,262.5,4.427999973297119,5.570251082031678,-0.016248186256299313,1.4879480088159296,0.0020345490006168365,4.082303073215749
2001-03-15,260.0,4.324999809265137,5.560681631015528,-0.009569451016150587,1.4644120962832952,-0.02353591253263443,4.096269534732232
2001-03-16,258.1000061035156,4.288000106811523,5.5533471303724395,-0.007334500643088049,1.4558204486779043,-0.008591647605390884,4.097526681694536
2001-03-19,259.79998779296875,4.295000076293945,5.5599120572502345,0.006564926877794974,1.4574515731996516,0.0016311245217472958,4.102460484050583
2001-03-20,260.5,4.328000068664551,5.5626028611934215,0.0026908039431869923,1.4651055574093723,0.007653984209720743,4.097497303784049
2001-03-21,261.8999938964844,4.322999954223633,5.56796272820891,0.0053598670154881844,1.463949595096467,-0.0011559623129053787,4.104013133112443
2001-03-22,261.1000061035156,4.334000110626221,5.564903499081244,-0.0030592291276656525,1.466490928639368,0.002541333542900981,4.098412570441877
2001-03-23,261.5,4.3420000076293945,5.566434283504978,0.0015307844237337775,1.4683350732132154,0.001844144573847517,4.098099210291762
2001-03-26,261.8999938964844,4.359000205993652,5.56796272820891,0.001528444703931875,1.4722427205133437,0.00390764730012827,4.095720007695566
2001-03-27,261.0,4.414000034332275,5.564520407322694,-0.003442320886215988,1.4847813156125862,0.012538595099242489,4.079739091710108
2001-03-28,259.70001220703125,4.354000091552734,5.559527165673058,-0.004993241649636104,1.4710949838396257,-0.013686331772960525,4.088432181833432
2001-03-29,258.79998779296875,4.317999839782715,5.556055515458927,-0.0034716502141307615,1.4627922949881025,-0.008302688851523188,4.093263220470824
2001-03-30,257.8999938964844,4.2779998779296875,5.552571889221088,-0.0034836262378385996,1.4534855821257786,-0.009306712862323874,4.09908630709531
2001-04-02,255.60000610351562,4.297999858856201,5.543613746382548,-0.008958142838539906,1.4581497653809048,0.004664183255126186,4.085463981001643
2001-04-03,256.79998779296875,4.296000003814697,5.5482975242806365,0.0046837778980881595,1.4576843580945285,-0.0004654072863763403,4.090613166186108
2001-04-04,258.3999938964844,4.322999954223633,5.55450874828803,0.00621122400739349,1.463949595096467,0.006265237001938484,4.090559153191563
2001-04-05,258.1000061035156,4.341000080108643,5.5533471303724395,-0.0011616179155904405,1.4681047547714168,0.004155159674949838,4.085242375601023
2001-04-06,260.0,4.321000099182129,5.560681631015528,0.007334500643088049,1.4634868799033087,-0.004617874868108052,4.097194751112219
2001-04-09,258.29998779296875,4.301000118255615,5.554121652842672,-0.006559978172855807,1.4588475812965105,-0.004639298606798237,4.095274071546161
2001-04-10,257.29998779296875,4.310999870300293,5.550242671844902,-0.00387898099776951,1.461169865679238,0.002322284382727524,4.089072806165664
2001-04-11,258.70001220703125,4.353000164031982,5.555669136378032,0.005426464533130115,1.4708653002526735,0.009695434573435469,4.084803836125359
2001-04-12,260.1000061035156,4.357999801635742,5.56106619592064,0.005397059542607607,1.4720131910051582,0.0011478907524846704,4.089053004915482
2001-04-16,263.29998779296875,4.432000160217285,5.57329402014058,0.01222782421993962,1.4888509855950915,0.016837794589933397,4.0844430345454885
2001-04-17,261.1000061035156,4.360000133514404,5.564903499081244,-0.008390521059335576,1.4724720879835123,-0.01637889761157929,4.092431411097731
2001-04-18,261.29998779296875,4.35699987411499,5.565669125810028,0.0007656267287838858,1.4717837182427158,-0.0006883697407964462,4.093885407567312
2001-04-19,265.29998779296875,4.419000148773193,5.580861215131513,0.015192089321485192,1.4859134598153128,0.014129741572596943,4.0949477553162
2001-04-20,264.79998779296875,4.434999942779541,5.578974777963792,-0.001886437167721411,1.4895276028595226,0.0036141430442098166,4.089447175104269
2001-04-23,263.70001220703125,4.434999942779541,5.574812139650598,-0.004162638313193412,1.4895276028595226,0.0,4.085284536791075
2001-04-24,264.1000061035156,4.447999954223633,5.5763278424137095,0.001515702763111193,1.4924545466568317,0.0029269437973091783,4.083873295756877
2001-04-25,262.3999938964844,4.364999771118164,5.569870033809584,-0.006457808604125148,1.473618136855863,-0.01883640980096879,4.096251896953722
2001-04-26,264.3999938964844,4.376999855041504,5.57746308489313,0.007593051083545355,1.476363525090527,0.00274538823466397,4.101099559802603
2001-04-27,263.8999938964844,4.35699987411499,5.57557022038114,-0.001892864511989778,1.4717837182427158,-0.004579806847811119,4.1037865021384246
2001-04-30,264.0,4.320000171661377,5.575949103146316,0.00037888276517605846,1.463255441992448,-0.008528276250267863,4.112693661153868
2001-05-01,264.3999938964844,4.349999904632568,5.57746308489313,0.0015139817468137196,1.470175823177045,0.006920381184597035,4.107287261716085
2001-05-02,265.3999938964844,4.360000133514404,5.581238098900686,0.003775014007556088,1.4724720879835123,0.002296264806467274,4.108766010917174
2001-05-03,266.29998779296875,4.329999923706055,5.584623446980489,0.0033853480798029523,1.4655675243945496,-0.006904563588962631,4.1190559225859396
2001-05-04,266.1000061035156,4.327000141143799,5.583872200920568,-0.0007512460599210513,1.4648744938620675,-0.0006930305324821529,4.1189977070585
2001-05-07,266.1000061035156,4.294000148773193,5.583872200920568,0.0,1.45721873410335,-0.007655759758717462,4.126653466817218
2001-05-08,265.1000061035156,4.303999900817871,5.580107136318426,-0.0037650646021418765,1.4595447998153082,0.0023260657119581474,4.120562336503117
2001-05-09,270.0,4.386000156402588,5.598421958998375,0.018314822679949216,1.4784176856552005,0.018872885839892328,4.1200042733431745
2001-05-10,269.1000061035156,4.322999954223633,5.595083080414077,-0.003338878584298044,1.463949595096467,-0.014468090558733548,4.13113348531761
2001-05-11,267.8999938964844,4.309999942779541,5.59061375376775,-0.004469326646327154,1.4609378908394477,-0.003011704257019243,4.129675862928302
2001-05-14,268.29998779296875,4.331999778747559,5.5921057119338835,0.0014919581661336778,1.4660292780647721,0.0050913872253244286,4.126076433869112
2001-05-15,268.1000061035156,4.295000076293945,5.591360068007731,-0.0007456439261526171,1.4574515731996516,-0.00857770486512055,4.133908494808079
2001-05-16,272.0,4.438000202178955,5.605802066295998,0.014441998288266866,1.4902038700667226,0.03275229686707104,4.115598196229275
2001-05-17,273.6000061035156,4.46999979019165,5.611667208056566,0.005865141760568626,1.4973883616884853,0.007184491621762712,4.114278846368081
2001-05-18,287.3999938964844,4.552000045776367,5.660874952407918,0.049207744351351224,1.5155667068803493,0.01817834519186401,4.145308245527568
2001-05-21,285.3999938964844,4.526000022888184,5.653891683656907,-0.0069832687510107405,1.5098385522683901,-0.005728154611959191,4.1440531313885165
2001-05-22,285.1000061035156,4.544000148773193,5.652840017326959,-0.00105166632994802,1.5138077141594293,0.00396916189103913,4.13903230316753
2001-05-23,283.6000061035156,4.559999942779541,5.647564816179536,-0.005275201147422415,1.5173226109779483,0.00351489681851902,4.130242205201588
2001-05-24,279.1000061035156,4.603000164031982,5.6315701624108385,-0.01599465376869791,1.5267083004709896,0.009385689493041305,4.104861861939849
2001-05-25,277.8999938964844,4.563000202178955,5.627261314785465,-0.004308847625373424,1.5179803462536043,-0.008727954217385259,4.109280968531861
2001-05-29,273.79998779296875,4.5229997634887695,5.6123978682705955,-0.014863446514869594,1.5091754382049176,-0.008804908048686722,4.103222430065678
2001-05-30,265.70001220703125,4.422999858856201,5.582367898708677,-0.030029969561918612,1.4868181669748624,-0.022357271230055265,4.095549731733815
2001-05-31,265.29998779296875,4.395999908447266,5.580861215131513,-0.0015066835771637699,1.480695015715002,-0.006123151259860293,4.1001661994165115
2001-06-01,266.3999938964844,4.408999919891357,5.584998915755139,0.00413770062362584,1.4836478882064552,0.0029528724914531512,4.1013510275486835
2001-06-04,264.8999938964844,4.321000099182129,5.579352373237195,-0.005646542517943942,1.4634868799033087,-0.020161008303146488,4.115865493333886
2001-06-05,265.70001220703125,4.328999996185303,5.582367898708677,0.0030155254714818724,1.4653365675786476,0.0018496876753388847,4.117031331130029
2001-06-06,265.70001220703125,4.328000068664551,5.582367898708677,0.0,1.4651055574093723,-0.00023101016927529194,4.117262341299305
2001-06-07,266.0,4.322999954223633,5.583496308781699,0.0011284100730222235,1.463949595096467,-0.0011559623129053787,4.119546713685232
2001-06-08,273.3999938964844,4.357999801635742,5.610935901965359,0.02743959318365974,1.4720131910051582,0.008063595908691212,4.138922710960201
2001-06-11,267.8999938964844,4.326000213623047,5.59061375376775,-0.020322148197609025,1.4646433769120601,-0.007369814093098004,4.1259703768556895
2001-06-12,271.5,4.364999771118164,5.60396213937399,0.013348385606239965,1.473618136855863,0.008974759943802813,4.130344002518127
2001-06-13,272.0,4.40500020980835,5.605802066295998,0.0018399269220079617,1.482740307017733,0.009122170161870002,4.123061759278265
2001-06-14,275.29998779296875,4.460000038146973,5.617861367807728,0.01205930151173007,1.4951487745851055,0.012408467567372572,4.122712593222622
2001-06-15,271.20001220703125,4.39300012588501,5.602856601077416,-0.01500476673031148,1.4800123936494605,-0.015136380935645066,4.122844207427956
2001-06-18,272.3999938964844,4.414999961853027,5.607271551868912,0.004414950791495897,1.4850078254156125,0.004995431766152025,4.1222637264532995
2001-06-19,273.3999938964844,4.39300012588501,5.610935901965359,0.0036643500964466114,1.4800123936494605,-0.004995431766152025,4.130923508315899
2001-06-20,272.3999938964844,4.3379998207092285,5.607271551868912,-0.0036643500964466114,1.467413371074398,-0.012599022575062513,4.139858180794514
2001-06-21,272.6000061035156,4.315999984741211,5.608005541652438,0.0007339897835256792,1.4623290438604877,-0.005084327213910278,4.14567649779195
2001-06-22,272.29998779296875,4.298999786376953,5.606904354850366,-0.0011011868020718296,1.4583823878228088,-0.003946656037678853,4.148521967027557
2001-06-25,273.70001220703125,4.294000148773193,5.6120326606466735,0.005128305796307409,1.45721873410335,-0.0011636537194588126,4.154813926543324
2001-06-26,276.20001220703125,4.343999862670898,5.621125285171538,0.00909262452486459,1.4687955510181205,0.011576816914770527,4.152329734153417
2001-06-27,272.1000061035156,4.304999828338623,5.60616966822035,-0.01495561695118841,1.459777098004809,-0.0090184530133115,4.146392570215541
2001-06-28,269.29998779296875,4.293000221252441,5.595825954488807,-0.01034371373154297,1.4569858407803773,-0.0027912572244317424,4.138840113708429
